a1	a3	a4	G_theta	G_k	E_lambda	U_b	U_a	epsilon	mia	obj	delta
0.1	0.1	0.1	2	2	1	2	1	1.5050000000000001	-0.3247493167501339	6.5	nan
0.1	0.1	0.1	2	2	1	2	1	1.6046666666666667	-0.3011724346345736	6.5	nan
0.1	0.1	0.1	2	2	1	2	1	1.7043333333333333	-0.2751068841326422	6.5	nan
0.1	0.1	0.1	2	2	1	2	1	1.804	-0.24630235811711948	6.5	nan
0.1	0.1	0.1	2	2	1	2	1	1.9036666666666666	-0.21447609146707652	6.5	nan
0.1	0.1	0.1	2	2	1	2	1	2.0033333333333334	-0.1793131459798542	6.5	nan
0.1	0.1	0.1	2	2	1	2	1	2.1029999999999998	-0.14046454190928798	6.5	nan
0.1	0.1	0.1	2	2	1	2	1	2.2026666666666666	-0.09754430338098902	6.5	nan
0.1	0.1	0.1	2	2	1	2	1	2.3023333333333333	-0.05012583110164054	6.5	nan
0.1	0.1	0.1	2	2	1	2	1	2.4019999999999997	0.0022622531329619666	6.5	nan
0.1	0.1	0.1	2	2	1	2	1	2.5016666666666665	0.06014075781040967	6.5	nan
0.1	0.1	0.1	2	2	1	2	1	2.6013333333333333	0.12408508517013445	6.5	nan
0.1	0.1	0.1	2	2	1	2	1	2.7009999999999996	0.19473094585657608	6.5	nan
0.1	0.1	0.1	2	2	1	2	1	2.8006666666666664	0.2727806765769632	6.5	nan
0.1	0.1	0.1	2	2	1	2	1	2.900333333333333	0.35901022153554624	6.5	nan
0.1	0.1	0.1	2	2	1	2	1	3.0	0.4027022850535995	6.5	nan
0.1	0.1	0.1	2	2	5	1	0	0.01	-0.27517866074661895	4.7	nan
0.1	0.1	0.1	2	2	5	1	0	0.10966666666666666	-0.48561651168247316	4.7	nan
0.1	0.1	0.1	2	2	5	1	0	0.20933333333333334	-0.4882305619418506	4.7	nan
0.1	0.1	0.1	2	2	5	1	0	0.309	-0.4818955307963411	4.7	nan
0.1	0.1	0.1	2	2	5	1	0	0.4086666666666667	-0.47475948572374876	4.7	nan
0.1	0.1	0.1	2	2	5	1	0	0.5083333333333333	-0.466874098829455	4.7	nan
0.1	0.1	0.1	2	2	5	1	0	0.608	-0.45816228927938324	4.7	nan
0.1	0.1	0.1	2	2	5	1	0	0.7076666666666667	-0.44853745941422146	4.7	nan
0.1	0.1	0.1	2	2	5	1	0	0.8073333333333333	-0.4379039224579682	4.7	nan
0.1	0.1	0.1	2	2	5	1	0	0.907	-0.4261559632967505	4.7	nan
0.1	0.1	0.1	2	2	5	1	0	1.0066666666666666	-0.413176787598077	4.7	nan
0.1	0.1	0.1	2	2	5	1	0	1.1063333333333334	-0.39883736068100467	4.7	nan
0.1	0.1	0.1	2	2	5	1	0	1.206	-0.3829951246959356	4.7	nan
0.1	0.1	0.1	2	2	5	1	0	1.3056666666666668	-0.3654925813615288	4.7	nan
0.1	0.1	0.1	2	2	5	1	0	1.4053333333333333	-0.3461557261687703	4.7	nan
0.1	0.1	0.1	2	2	5	1	0	1.5050000000000001	-0.3247923184855757	4.7	nan
0.1	0.1	0.1	2	2	5	1	0	1.6046666666666667	-0.30118997036387646	4.7	nan
0.1	0.1	0.1	2	2	5	1	0	1.7043333333333333	-0.2751140350487395	4.7	nan
0.1	0.1	0.1	2	2	5	1	0	1.804	-0.24630527419777665	4.7	nan
0.1	0.1	0.1	2	2	5	1	0	1.9036666666666666	-0.21447728061910737	4.7	nan
0.1	0.1	0.1	2	2	5	1	0	2.0033333333333334	-0.179313630905588	4.7	nan
0.1	0.1	0.1	2	2	5	1	0	2.1029999999999998	-0.14046473965773493	4.7	nan
0.1	0.1	0.1	2	2	5	1	0	2.2026666666666666	-0.09754438402106541	4.7	nan
0.1	0.1	0.1	2	2	5	1	0	2.3023333333333333	-0.05012586398595403	4.7	nan
0.1	0.1	0.1	2	2	5	1	0	2.4019999999999997	0.0022622397230282476	4.7	nan
0.1	0.1	0.1	2	2	5	1	0	2.5016666666666665	0.06014075234195676	4.7	nan
0.1	0.1	0.1	2	2	5	1	0	2.6013333333333333	0.12408508294014747	4.7	nan
0.1	0.1	0.1	2	2	5	1	0	2.7009999999999996	0.19473094494720705	4.7	nan
0.1	0.1	0.1	2	2	5	1	0	2.8006666666666664	0.2727806762061305	4.7	nan
0.1	0.1	0.1	2	2	5	1	0	2.900333333333333	0.35901022138432387	4.7	nan
0.1	0.1	0.1	2	2	5	1	0	3.0	0.4027022850505293	4.7	nan
0.1	0.1	0.1	2	2	5	2	1	0.01	0.45	5.7	nan
0.1	0.1	0.1	2	2	5	2	1	0.10966666666666666	-0.2703402671878294	5.7	nan
0.1	0.1	0.1	2	2	5	2	1	0.20933333333333334	-0.4796683284968289	5.7	nan
0.1	0.1	0.1	2	2	5	2	1	0.309	-0.48176842438228235	5.7	nan
0.1	0.1	0.1	2	2	5	2	1	0.4086666666666667	-0.47475812711371895	5.7	nan
0.1	0.1	0.1	2	2	5	2	1	0.5083333333333333	-0.46687408614145615	5.7	nan
0.1	0.1	0.1	2	2	5	2	1	0.608	-0.4581622891700569	5.7	nan
0.1	0.1	0.1	2	2	5	2	1	0.7076666666666667	-0.4485374594133072	5.7	nan
0.1	0.1	0.1	2	2	5	2	1	0.8073333333333333	-0.43790392245796067	5.7	nan
0.1	0.1	0.1	2	2	5	2	1	0.907	-0.4261559632967504	5.7	nan
0.1	0.1	0.1	2	2	5	2	1	1.0066666666666666	-0.413176787598077	5.7	nan
0.1	0.1	0.1	2	2	5	2	1	1.1063333333333334	-0.39883736068100467	5.7	nan
0.1	0.1	0.1	2	2	5	2	1	1.206	-0.3829951246959356	5.7	nan
0.1	0.1	0.1	2	2	5	2	1	1.3056666666666668	-0.3654925813615288	5.7	nan
0.1	0.1	0.1	2	2	5	2	1	1.4053333333333333	-0.3461557261687703	5.7	nan
0.1	0.1	0.1	2	2	5	2	1	1.5050000000000001	-0.3247923184855757	5.7	nan
0.1	0.1	0.1	2	2	5	2	1	1.6046666666666667	-0.30118997036387646	5.7	nan
0.1	0.1	0.1	2	2	5	2	1	1.7043333333333333	-0.2751140350487395	5.7	nan
0.1	0.1	0.1	2	2	5	2	1	1.804	-0.24630527419777665	5.7	nan
0.1	0.1	0.1	2	2	5	2	1	1.9036666666666666	-0.21447728061910737	5.7	nan
0.1	0.1	0.1	2	2	5	2	1	2.0033333333333334	-0.179313630905588	5.7	nan
0.1	0.1	0.1	2	2	5	2	1	2.1029999999999998	-0.14046473965773493	5.7	nan
0.1	0.1	0.1	2	2	5	2	1	2.2026666666666666	-0.09754438402106541	5.7	nan
0.1	0.1	0.1	2	2	5	2	1	2.3023333333333333	-0.05012586398595403	5.7	nan
0.1	0.1	0.1	2	2	5	2	1	2.4019999999999997	0.0022622397230282476	5.7	nan
0.1	0.1	0.1	2	2	5	2	1	2.5016666666666665	0.06014075234195676	5.7	nan
0.1	0.1	0.1	2	2	5	2	1	2.6013333333333333	0.12408508294014747	5.7	nan
0.1	0.1	0.1	2	2	5	2	1	2.7009999999999996	0.19473094494720705	5.7	nan
0.1	0.1	0.1	2	2	5	2	1	2.8006666666666664	0.2727806762061305	5.7	nan
0.1	0.1	0.1	2	2	5	2	1	2.900333333333333	0.35901022138432387	5.7	nan
0.1	0.1	0.1	2	2	5	2	1	3.0	0.4027022850505293	5.7	nan
0.1	0.1	0.1	3	2	0.5	1	0	0.01	0.45	8.5	nan
0.1	0.1	0.1	3	2	0.5	1	0	0.10966666666666666	0.45	8.5	nan
0.1	0.1	0.1	3	2	0.5	1	0	0.20933333333333334	0.45	8.5	nan
0.1	0.1	0.1	3	2	0.5	1	0	0.309	0.45	8.5	nan
0.1	0.1	0.1	3	2	0.5	1	0	0.4086666666666667	0.45	8.5	nan
0.1	0.1	0.1	3	2	0.5	1	0	0.5083333333333333	0.45	8.5	nan
0.1	0.1	0.1	3	2	0.5	1	0	0.608	0.45	8.5	nan
0.1	0.1	0.1	3	2	0.5	1	0	0.7076666666666667	0.45	8.5	nan
0.1	0.1	0.1	3	2	0.5	1	0	0.8073333333333333	0.45	8.5	nan
0.1	0.1	0.1	3	2	0.5	1	0	0.907	0.45	8.5	nan
0.1	0.1	0.1	3	2	0.5	1	0	1.0066666666666666	0.44340407757676736	8.5	nan
0.1	0.1	0.1	3	2	0.5	1	0	1.1063333333333334	0.3646880164732841	8.5	nan
0.1	0.1	0.1	3	2	0.5	1	0	1.206	0.24254346908724347	8.5	nan
0.1	0.1	0.1	3	2	0.5	1	0	1.3056666666666668	0.09514018316450407	8.5	nan
0.1	0.1	0.1	3	2	0.5	1	0	1.4053333333333333	-0.03697238049278945	8.5	nan
0.1	0.1	0.1	3	2	0.5	1	0	1.5050000000000001	-0.11726400394686826	8.5	nan
0.1	0.1	0.1	3	2	0.5	1	0	1.6046666666666667	-0.16189397678079603	8.5	nan
0.1	0.1	0.1	3	2	0.5	1	0	1.7043333333333333	-0.1816165579867432	8.5	nan
0.1	0.1	0.1	3	2	0.5	1	0	1.804	-0.1835484210242166	8.5	nan
0.1	0.1	0.1	3	2	0.5	1	0	1.9036666666666666	-0.17235397693213966	8.5	nan
0.1	0.1	0.1	3	2	0.5	1	0	2.0033333333333334	-0.15103986280256804	8.5	nan
0.1	0.1	0.1	3	2	0.5	1	0	2.1029999999999998	-0.12148697930246927	8.5	nan
0.1	0.1	0.1	3	2	0.5	1	0	2.2026666666666666	-0.08480623794907366	8.5	nan
0.1	0.1	0.1	3	2	0.5	1	0	2.3023333333333333	-0.04157583688508082	8.5	nan
0.1	0.1	0.1	3	2	0.5	1	0	2.4019999999999997	0.008001141052351557	8.5	nan
0.1	0.1	0.1	3	2	0.5	1	0	2.5016666666666665	0.06399278556701454	8.5	nan
0.1	0.1	0.1	3	2	0.5	1	0	2.6013333333333333	0.12667062311856675	8.5	nan
0.1	0.1	0.1	3	2	0.5	1	0	2.7009999999999996	0.19646639675243388	8.5	nan
0.1	0.1	0.1	3	2	0.5	1	0	2.8006666666666664	0.2739455364521262	8.5	nan
0.1	0.1	0.1	3	2	0.5	1	0	2.900333333333333	0.35979209235798865	8.5	nan
0.1	0.1	0.1	3	2	0.5	1	0	3.0	0.4027284134562669	8.5	nan
0.1	0.1	0.1	3	2	0.5	2	1	0.01	0.45	9.5	nan
0.1	0.1	0.1	3	2	0.5	2	1	0.10966666666666666	0.45	9.5	nan
0.1	0.1	0.1	3	2	0.5	2	1	0.20933333333333334	0.45	9.5	nan
0.1	0.1	0.1	3	2	0.5	2	1	0.309	0.45	9.5	nan
0.1	0.1	0.1	3	2	0.5	2	1	0.4086666666666667	0.45	9.5	nan
0.1	0.1	0.1	3	2	0.5	2	1	0.5083333333333333	0.45	9.5	nan
0.1	0.1	0.1	3	2	0.5	2	1	0.608	0.45	9.5	nan
0.1	0.1	0.1	3	2	0.5	2	1	0.7076666666666667	0.45	9.5	nan
0.1	0.1	0.1	3	2	0.5	2	1	0.8073333333333333	0.45	9.5	nan
0.1	0.1	0.1	3	2	0.5	2	1	0.907	0.45	9.5	nan
0.1	0.1	0.1	3	2	0.5	2	1	1.0066666666666666	0.45	9.5	nan
0.1	0.1	0.1	3	2	0.5	2	1	1.1063333333333334	0.44319479985759563	9.5	nan
0.1	0.1	0.1	3	2	0.5	2	1	1.206	0.3784621239624939	9.5	nan
0.1	0.1	0.1	3	2	0.5	2	1	1.3056666666666668	0.2583516428174801	9.5	nan
0.1	0.1	0.1	3	2	0.5	2	1	1.4053333333333333	0.1150019602369769	9.5	nan
0.1	0.1	0.1	3	2	0.5	2	1	1.5050000000000001	-0.01525663768390001	9.5	nan
0.1	0.1	0.1	3	2	0.5	2	1	1.6046666666666667	-0.09342516341440071	9.5	nan
0.1	0.1	0.1	3	2	0.5	2	1	1.7043333333333333	-0.13565930435354007	9.5	nan
0.1	0.1	0.1	3	2	0.5	2	1	1.804	-0.15270125049996203	9.5	nan
0.1	0.1	0.1	3	2	0.5	2	1	1.9036666666666666	-0.15164891180907997	9.5	nan
0.1	0.1	0.1	3	2	0.5	2	1	2.0033333333333334	-0.13714232489344075	9.5	nan
0.1	0.1	0.1	3	2	0.5	2	1	2.1029999999999998	-0.11215875170271533	9.5	nan
0.1	0.1	0.1	3	2	0.5	2	1	2.2026666666666666	-0.07854499723710079	9.5	nan
0.1	0.1	0.1	3	2	0.5	2	1	2.3023333333333333	-0.037373201943551315	9.5	nan
0.1	0.1	0.1	3	2	0.5	2	1	2.4019999999999997	0.010822010152303385	9.5	nan
0.1	0.1	0.1	3	2	0.5	2	1	2.5016666666666665	0.06588619353362873	9.5	nan
0.1	0.1	0.1	3	2	0.5	2	1	2.6013333333333333	0.12794150581500213	9.5	nan
0.1	0.1	0.1	3	2	0.5	2	1	2.7009999999999996	0.1973194315217906	9.5	nan
0.1	0.1	0.1	3	2	0.5	2	1	2.8006666666666664	0.2745181056748974	9.5	nan
0.1	0.1	0.1	3	2	0.5	2	1	2.900333333333333	0.3601764090665704	9.5	nan
0.1	0.1	0.1	3	2	0.5	2	1	3.0	0.40274125647414555	9.5	nan
0.1	0.1	0.1	3	2	1	1	0	0.01	0.45	7.5	nan
0.1	0.1	0.1	3	2	1	1	0	0.10966666666666666	0.3712039450906403	7.5	nan
0.1	0.1	0.1	3	2	1	1	0	0.20933333333333334	-0.09846571115344643	7.5	nan
0.1	0.1	0.1	3	2	1	1	0	0.309	-0.30623954446164975	7.5	nan
0.1	0.1	0.1	3	2	1	1	0	0.4086666666666667	-0.3998771537843853	7.5	nan
0.1	0.1	0.1	3	2	1	1	0	0.5083333333333333	-0.4363377377910019	7.5	nan
0.1	0.1	0.1	3	2	1	1	0	0.608	-0.4457098299210552	7.5	nan
0.1	0.1	0.1	3	2	1	1	0	0.7076666666666667	-0.4434594560677528	7.5	nan
0.1	0.1	0.1	3	2	1	1	0	0.8073333333333333	-0.4358331573791247	7.5	nan
0.1	0.1	0.1	3	2	1	1	0	0.907	-0.4253115235200942	7.5	nan
0.1	0.1	0.1	3	2	1	1	0	1.0066666666666666	-0.41283243248813023	7.5	nan
0.1	0.1	0.1	3	2	1	1	0	1.1063333333333334	-0.39869693569745396	7.5	nan
0.1	0.1	0.1	3	2	1	1	0	1.206	-0.3829378606233675	7.5	nan
0.1	0.1	0.1	3	2	1	1	0	1.3056666666666668	-0.3654692295766528	7.5	nan
0.1	0.1	0.1	3	2	1	1	0	1.4053333333333333	-0.34614620351639086	7.5	nan
0.1	0.1	0.1	3	2	1	1	0	1.5050000000000001	-0.3247884352317337	7.5	nan
0.1	0.1	0.1	3	2	1	1	0	1.6046666666666667	-0.30118838680713184	7.5	nan
0.1	0.1	0.1	3	2	1	1	0	1.7043333333333333	-0.2751133892882342	7.5	nan
0.1	0.1	0.1	3	2	1	1	0	1.804	-0.2463050108623252	7.5	nan
0.1	0.1	0.1	3	2	1	1	0	1.9036666666666666	-0.21447717323322762	7.5	nan
0.1	0.1	0.1	3	2	1	1	0	2.0033333333333334	-0.17931358711457118	7.5	nan
0.1	0.1	0.1	3	2	1	1	0	2.1029999999999998	-0.14046472180014374	7.5	nan
0.1	0.1	0.1	3	2	1	1	0	2.2026666666666666	-0.09754437673889699	7.5	nan
0.1	0.1	0.1	3	2	1	1	0	2.3023333333333333	-0.050125861016349915	7.5	nan
0.1	0.1	0.1	3	2	1	1	0	2.4019999999999997	0.0022622409340067873	7.5	nan
0.1	0.1	0.1	3	2	1	1	0	2.5016666666666665	0.060140752835783184	7.5	nan
0.1	0.1	0.1	3	2	1	1	0	2.6013333333333333	0.1240850831415255	7.5	nan
0.1	0.1	0.1	3	2	1	1	0	2.7009999999999996	0.19473094502932725	7.5	nan
0.1	0.1	0.1	3	2	1	1	0	2.8006666666666664	0.2727806762396184	7.5	nan
0.1	0.1	0.1	3	2	1	1	0	2.900333333333333	0.35901022139797995	7.5	nan
0.1	0.1	0.1	3	2	1	1	0	3.0	0.4027022850508065	7.5	nan
0.1	0.1	0.1	3	2	1	2	1	0.01	0.45	8.5	nan
0.1	0.1	0.1	3	2	1	2	1	0.10966666666666666	0.45	8.5	nan
0.1	0.1	0.1	3	2	1	2	1	0.20933333333333334	0.37529654270761015	8.5	nan
0.1	0.1	0.1	3	2	1	2	1	0.309	-0.09279601719322011	8.5	nan
0.1	0.1	0.1	3	2	1	2	1	0.4086666666666667	-0.2994583630839534	8.5	nan
0.1	0.1	0.1	3	2	1	2	1	0.5083333333333333	-0.39196848863725936	8.5	nan
0.1	0.1	0.1	3	2	1	2	1	0.608	-0.42761644056048337	8.5	nan
0.1	0.1	0.1	3	2	1	2	1	0.7076666666666667	-0.4360811311062713	8.5	nan
0.1	0.1	0.1	3	2	1	2	1	0.8073333333333333	-0.4328243413882494	8.5	nan
0.1	0.1	0.1	3	2	1	2	1	0.907	-0.42408455483625235	8.5	nan
0.1	0.1	0.1	3	2	1	2	1	1.0066666666666666	-0.41233208545604366	8.5	nan
0.1	0.1	0.1	3	2	1	2	1	1.1063333333333334	-0.3984928985807658	8.5	nan
0.1	0.1	0.1	3	2	1	2	1	1.206	-0.3828546560826854	8.5	nan
0.1	0.1	0.1	3	2	1	2	1	1.3056666666666668	-0.3654352994971531	8.5	nan
0.1	0.1	0.1	3	2	1	2	1	1.4053333333333333	-0.3461323671285517	8.5	nan
0.1	0.1	0.1	3	2	1	2	1	1.5050000000000001	-0.32478279287453143	8.5	nan
0.1	0.1	0.1	3	2	1	2	1	1.6046666666666667	-0.30118608590351686	8.5	nan
0.1	0.1	0.1	3	2	1	2	1	1.7043333333333333	-0.27511245099998777	8.5	nan
0.1	0.1	0.1	3	2	1	2	1	1.804	-0.24630462823663496	8.5	nan
0.1	0.1	0.1	3	2	1	2	1	1.9036666666666666	-0.21447701720183826	8.5	nan
0.1	0.1	0.1	3	2	1	2	1	2.0033333333333334	-0.17931352348634372	8.5	nan
0.1	0.1	0.1	3	2	1	2	1	2.1029999999999998	-0.14046469585311233	8.5	nan
0.1	0.1	0.1	3	2	1	2	1	2.2026666666666666	-0.09754436615792578	8.5	nan
0.1	0.1	0.1	3	2	1	2	1	2.3023333333333333	-0.050125856701522975	8.5	nan
0.1	0.1	0.1	3	2	1	2	1	2.4019999999999997	0.002262242693555183	8.5	nan
0.1	0.1	0.1	3	2	1	2	1	2.5016666666666665	0.06014075355331144	8.5	nan
0.1	0.1	0.1	3	2	1	2	1	2.6013333333333333	0.12408508343412722	8.5	nan
0.1	0.1	0.1	3	2	1	2	1	2.7009999999999996	0.1947309451486477	8.5	nan
0.1	0.1	0.1	3	2	1	2	1	2.8006666666666664	0.27278067628827624	8.5	nan
0.1	0.1	0.1	3	2	1	2	1	2.900333333333333	0.3590102214178222	8.5	nan
0.1	0.1	0.1	3	2	1	2	1	3.0	0.40270228505120936	8.5	nan
0.1	0.1	0.1	3	2	5	1	0	0.01	-0.41433877203932296	6.7	nan
0.1	0.1	0.1	3	2	5	1	0	0.10966666666666666	-0.490735247839679	6.7	nan
0.1	0.1	0.1	3	2	5	1	0	0.20933333333333334	-0.4883054349559763	6.7	nan
0.1	0.1	0.1	3	2	5	1	0	0.309	-0.48189632713450864	6.7	nan
0.1	0.1	0.1	3	2	5	1	0	0.4086666666666667	-0.4747594931427574	6.7	nan
0.1	0.1	0.1	3	2	5	1	0	0.5083333333333333	-0.46687409889326065	6.7	nan
0.1	0.1	0.1	3	2	5	1	0	0.608	-0.4581622892799168	6.7	nan
0.1	0.1	0.1	3	2	5	1	0	0.7076666666666667	-0.4485374594142259	6.7	nan
0.1	0.1	0.1	3	2	5	1	0	0.8073333333333333	-0.43790392245796833	6.7	nan
0.1	0.1	0.1	3	2	5	1	0	0.907	-0.4261559632967505	6.7	nan
0.1	0.1	0.1	3	2	5	1	0	1.0066666666666666	-0.413176787598077	6.7	nan
0.1	0.1	0.1	3	2	5	1	0	1.1063333333333334	-0.39883736068100467	6.7	nan
0.1	0.1	0.1	3	2	5	1	0	1.206	-0.3829951246959356	6.7	nan
0.1	0.1	0.1	3	2	5	1	0	1.3056666666666668	-0.3654925813615288	6.7	nan
0.1	0.1	0.1	3	2	5	1	0	1.4053333333333333	-0.3461557261687703	6.7	nan
0.1	0.1	0.1	3	2	5	1	0	1.5050000000000001	-0.3247923184855757	6.7	nan
0.1	0.1	0.1	3	2	5	1	0	1.6046666666666667	-0.30118997036387646	6.7	nan
0.1	0.1	0.1	3	2	5	1	0	1.7043333333333333	-0.2751140350487395	6.7	nan
0.1	0.1	0.1	3	2	5	1	0	1.804	-0.24630527419777665	6.7	nan
0.1	0.1	0.1	3	2	5	1	0	1.9036666666666666	-0.21447728061910737	6.7	nan
0.1	0.1	0.1	3	2	5	1	0	2.0033333333333334	-0.179313630905588	6.7	nan
0.1	0.1	0.1	3	2	5	1	0	2.1029999999999998	-0.14046473965773493	6.7	nan
0.1	0.1	0.1	3	2	5	1	0	2.2026666666666666	-0.09754438402106541	6.7	nan
0.1	0.1	0.1	3	2	5	1	0	2.3023333333333333	-0.05012586398595403	6.7	nan
0.1	0.1	0.1	3	2	5	1	0	2.4019999999999997	0.0022622397230282476	6.7	nan
0.1	0.1	0.1	3	2	5	1	0	2.5016666666666665	0.06014075234195676	6.7	nan
0.1	0.1	0.1	3	2	5	1	0	2.6013333333333333	0.12408508294014747	6.7	nan
0.1	0.1	0.1	3	2	5	1	0	2.7009999999999996	0.19473094494720705	6.7	nan
0.1	0.1	0.1	3	2	5	1	0	2.8006666666666664	0.2727806762061305	6.7	nan
0.1	0.1	0.1	3	2	5	1	0	2.900333333333333	0.35901022138432387	6.7	nan
0.1	0.1	0.1	3	2	5	1	0	3.0	0.4027022850505293	6.7	nan
0.1	0.1	0.1	3	2	5	2	1	0.01	0.040362258758948166	7.7	nan
0.1	0.1	0.1	3	2	5	2	1	0.10966666666666666	-0.40966798501454865	7.7	nan
0.1	0.1	0.1	3	2	5	2	1	0.20933333333333334	-0.48484795855473356	7.7	nan
0.1	0.1	0.1	3	2	5	2	1	0.309	-0.48184437321368084	7.7	nan
0.1	0.1	0.1	3	2	5	2	1	0.4086666666666667	-0.4747589355784328	7.7	nan
0.1	0.1	0.1	3	2	5	2	1	0.5083333333333333	-0.4668740936764814	7.7	nan
0.1	0.1	0.1	3	2	5	2	1	0.608	-0.4581622892348857	7.7	nan
0.1	0.1	0.1	3	2	5	2	1	0.7076666666666667	-0.4485374594138493	7.7	nan
0.1	0.1	0.1	3	2	5	2	1	0.8073333333333333	-0.4379039224579651	7.7	nan
0.1	0.1	0.1	3	2	5	2	1	0.907	-0.4261559632967505	7.7	nan
0.1	0.1	0.1	3	2	5	2	1	1.0066666666666666	-0.413176787598077	7.7	nan
0.1	0.1	0.1	3	2	5	2	1	1.1063333333333334	-0.39883736068100467	7.7	nan
0.1	0.1	0.1	3	2	5	2	1	1.206	-0.3829951246959356	7.7	nan
0.1	0.1	0.1	3	2	5	2	1	1.3056666666666668	-0.3654925813615288	7.7	nan
0.1	0.1	0.1	3	2	5	2	1	1.4053333333333333	-0.3461557261687703	7.7	nan
0.1	0.1	0.1	3	2	5	2	1	1.5050000000000001	-0.3247923184855757	7.7	nan
0.1	0.1	0.1	3	2	5	2	1	1.6046666666666667	-0.30118997036387646	7.7	nan
0.1	0.1	0.1	3	2	5	2	1	1.7043333333333333	-0.2751140350487395	7.7	nan
0.1	0.1	0.1	3	2	5	2	1	1.804	-0.24630527419777665	7.7	nan
0.1	0.1	0.1	3	2	5	2	1	1.9036666666666666	-0.21447728061910737	7.7	nan
0.1	0.1	0.1	3	2	5	2	1	2.0033333333333334	-0.179313630905588	7.7	nan
0.1	0.1	0.1	3	2	5	2	1	2.1029999999999998	-0.14046473965773493	7.7	nan
0.1	0.1	0.1	3	2	5	2	1	2.2026666666666666	-0.09754438402106541	7.7	nan
0.1	0.1	0.1	3	2	5	2	1	2.3023333333333333	-0.05012586398595403	7.7	nan
0.1	0.1	0.1	3	2	5	2	1	2.4019999999999997	0.0022622397230282476	7.7	nan
0.1	0.1	0.1	3	2	5	2	1	2.5016666666666665	0.06014075234195676	7.7	nan
0.1	0.1	0.1	3	2	5	2	1	2.6013333333333333	0.12408508294014747	7.7	nan
0.1	0.1	0.1	3	2	5	2	1	2.7009999999999996	0.19473094494720705	7.7	nan
0.1	0.1	0.1	3	2	5	2	1	2.8006666666666664	0.2727806762061305	7.7	nan
0.1	0.1	0.1	3	2	5	2	1	2.900333333333333	0.35901022138432387	7.7	nan
0.1	0.1	0.1	3	2	5	2	1	3.0	0.4027022850505293	7.7	nan
0.1	0.1	0.1	5	1	0.1	1	0	0.01	-0.49352643754251085	15.5	0.4935994744943802
0.1	0.1	0.1	5	1	0.1	1	0	0.10966666666666666	-0.4942032758944958	15.5	1.4221166403799744e-06
0.1	0.1	0.1	5	1	0.1	1	0	0.20933333333333334	-0.4883572058955757	15.5	4.097280980530392e-12
0.1	0.1	0.1	5	1	0.1	1	0	0.309	-0.48189688147482884	15.5	1.18047359525521e-17
0.1	0.1	0.1	5	1	0.1	1	0	0.4086666666666667	-0.47475949832343983	15.5	3.4010796811752246e-23
0.1	0.1	0.1	5	1	0.1	1	0	0.5083333333333333	-0.4668740989379499	15.5	9.798900241561398e-29
0.1	0.1	0.1	5	1	0.1	1	0	0.608	-0.4581622892802905	15.5	2.8231754308941097e-34
0.1	0.1	0.1	5	1	0.1	1	0	0.7076666666666667	-0.448537459414229	15.5	8.133891882885541e-40
0.1	0.1	0.1	5	1	0.1	1	0	0.8073333333333333	-0.43790392245796833	15.5	2.3434674458582307e-45
0.1	0.1	0.1	5	1	0.1	1	0	0.907	-0.4261559632967505	15.5	6.751798215258598e-51
0.1	0.1	0.1	5	1	0.1	1	0	1.0066666666666666	-0.413176787598077	15.5	1.9452704248201871e-56
0.1	0.1	0.1	5	1	0.1	1	0	1.1063333333333334	-0.39883736068100467	15.5	5.604546974061376e-62
0.1	0.1	0.1	5	1	0.1	1	0	1.206	-0.3829951246959356	15.5	1.6147341975532742e-67
0.1	0.1	0.1	5	1	0.1	1	0	1.3056666666666668	-0.3654925813615288	15.5	4.652234231981992e-73
0.1	0.1	0.1	5	1	0.1	1	0	1.4053333333333333	-0.3461557261687703	15.5	1.34036198539801e-78
0.1	0.1	0.1	5	1	0.1	1	0	1.5050000000000001	-0.3247923184855757	15.5	3.8617364524542676e-84
0.1	0.1	0.1	5	1	0.1	1	0	1.6046666666666667	-0.30118997036387646	15.5	1.1126105179554308e-89
0.1	0.1	0.1	5	1	0.1	1	0	1.7043333333333333	-0.2751140350487395	15.5	3.2055583800347695e-95
0.1	0.1	0.1	5	1	0.1	1	0	1.804	-0.24630527419777665	15.5	9.235580971042435e-101
0.1	0.1	0.1	5	1	0.1	1	0	1.9036666666666666	-0.21447728061910737	15.5	2.660876694804054e-106
0.1	0.1	0.1	5	1	0.1	1	0	2.0033333333333334	-0.179313630905588	15.5	7.666290628765917e-112
0.1	0.1	0.1	5	1	0.1	1	0	2.1029999999999998	-0.14046473965773493	15.5	2.2087461669859682e-117
0.1	0.1	0.1	5	1	0.1	1	0	2.2026666666666666	-0.09754438402106541	15.5	6.363650775081895e-123
0.1	0.1	0.1	5	1	0.1	1	0	2.3023333333333333	-0.05012586398595403	15.5	1.8334407000900827e-128
0.1	0.1	0.1	5	1	0.1	1	0	2.4019999999999997	0.0022622397230282476	15.5	5.282352724177803e-134
0.1	0.1	0.1	5	1	0.1	1	0	2.5016666666666665	0.06014075234195676	15.5	1.5219063426079773e-139
0.1	0.1	0.1	5	1	0.1	1	0	2.6013333333333333	0.12408508294014747	15.5	4.3847865460951505e-145
0.1	0.1	0.1	5	1	0.1	1	0	2.7009999999999996	0.19473094494720705	15.5	1.2633072428012466e-150
0.1	0.1	0.1	5	1	0.1	1	0	2.8006666666666664	0.2727806762061305	15.5	3.639732910454349e-156
